MonthYear,Actor1CountryCode,EventsMentions15up
201611   ,UGA              ,170
201610   ,MYS              ,343
201706   ,VEN              ,2202
201706   ,EUR              ,4260
201904   ,JPN              ,946
201707   ,JOR              ,821
201707   ,OMN              ,195
201707   ,AND              ,22
201708   ,CIV              ,38
201708   ,BFA              ,111
202005   ,KOR              ,820
202005   ,BDI              ,35
201704   ,HND              ,150
201704   ,LAO              ,27
201704   ,NMR              ,17
202003   ,KWT              ,63
201708   ,FIN              ,567
201708   ,TGO              ,88
201608   ,ESP              ,1438
201706   ,CRI              ,29
201706   ,CAF              ,75
201606   ,EUR              ,5289
201701   ,FJI              ,41
201702   ,AUS              ,2413
201602   ,TUN              ,467
201602   ,BEL              ,997
201702   ,FSM              ,5
201702   ,MUS              ,196
201702   ,MRT              ,66
201604   ,LVA              ,215
201703   ,MRT              ,119
201703   ,DOM              ,133
201703   ,BTN              ,27
201610   ,TUN              ,542
201610   ,NOR              ,457
201510   ,DEU              ,2758
201609   ,FIN              ,504
201608   ,BMU              ,32
201508   ,IDN              ,695
201508   ,IRN              ,1880
201612   ,IRN              ,2150
201706   ,ATG              ,3
201705   ,GBR              ,4956
201702   ,DMA              ,25
201602   ,HUN              ,337
201603   ,MAR              ,562
201609   ,ISR              ,1820
201609   ,IRL              ,506
201609   ,SAS              ,107
201701   ,LAO              ,22
201601   ,BEN              ,23
201608   ,TMP              ,10
201705   ,MYS              ,271
201606   ,GRC              ,1613
201612   ,ARE              ,364
201612   ,MMR              ,341
201612   ,MNG              ,71
201612   ,LTU              ,326
201612   ,COM              ,3
201612   ,GMB              ,256
201512   ,KOR              ,913
201612   ,AND              ,17
201612   ,BWA              ,15
201705   ,EUR              ,4294
201605   ,HRV              ,348
201509   ,UZB              ,71
201512   ,IRN              ,1314
201611   ,SAM              ,2
201512   ,PRT              ,281
201512   ,ZAF              ,179
201512   ,ECU              ,163
201605   ,ARM              ,647
201709   ,CAN              ,1909
201709   ,AND              ,31
201709   ,BHR              ,195
201805   ,CHE              ,599
201805   ,ETH              ,280
201711   ,ECU              ,287
201710   ,AUS              ,1933
201710   ,MLI              ,197
201710   ,KWT              ,391
201710   ,LVA              ,221
201505   ,ITA              ,1477
201604   ,IDN              ,917
201506   ,NER              ,94
201507   ,NGA              ,626
201604   ,PER              ,529
201505   ,BHR              ,126
201502   ,BLR              ,171
201502   ,BRN              ,4
201601   ,KAZ              ,136
201508   ,THA              ,539
201509   ,TZA              ,56
201506   ,VNM              ,227
201801   ,GRC              ,1395
201801   ,LBY              ,538
202006   ,AFG              ,53
201807   ,NLD              ,372
201802   ,ABW              ,2
201802   ,NOR              ,192
201802   ,MWI              ,44
201508   ,ARM              ,216
201505   ,MLT              ,64
201505   ,SGP              ,285
201507   ,BWA              ,26
201512   ,MUS              ,171
201603   ,GUY              ,62
201602   ,MOZ              ,83
201504   ,PNG              ,17
201505   ,LUX              ,112
201511   ,MKD              ,375
201605   ,MRT              ,76
201908   ,PER              ,352
201908   ,CZE              ,92
201908   ,GHA              ,167
201906   ,DOM              ,149
201803   ,AZE              ,464
201804   ,MMR              ,395
201804   ,SLV              ,51
201804   ,LVA              ,270
201804   ,PAN              ,200
202001   ,POL              ,515
202001   ,KHM              ,49
201803   ,STP              ,7
201804   ,DJI              ,46
201503   ,BMU              ,29
201503   ,BTN              ,11
201506   ,BLZ              ,17
201810   ,BFA              ,59
201502   ,ECU              ,24
201903   ,DZA              ,520
201903   ,PLW              ,20
201603   ,ATG              ,5
201805   ,BDI              ,92
201602   ,BRB              ,18
201806   ,ARG              ,437
201806   ,NMR              ,20
201712   ,CHN              ,2594
201712   ,LBY              ,736
201910   ,AUS              ,1115
201910   ,THA              ,185
201910   ,KHM              ,77
201910   ,LAO              ,16
201910   ,SAU              ,483
201809   ,NPL              ,131
201808   ,PAK              ,697
201501   ,POL              ,9
201808   ,PLW              ,3
201902   ,BMU              ,26
201902   ,BLR              ,180
201902   ,PAN              ,52
201811   ,JAM              ,79
201911   ,WAF              ,24
201907   ,AFR              ,595
201907   ,SLB              ,7
201601   ,GNB              ,5
202002   ,BGR              ,367
202002   ,DOM              ,65
202002   ,VEN              ,468
202003   ,BRB              ,14
201811   ,ZAF              ,110
201811   ,ARM              ,218
201811   ,QAT              ,170
201811   ,ETH              ,166
201912   ,FSM              ,1
201912   ,GMB              ,50
201912   ,MNG              ,16
201812   ,SYR              ,1132
201812   ,PRT              ,253
201812   ,DNK              ,279
201812   ,PRY              ,52
201812   ,SDN              ,161
201809   ,WAF              ,22
201712   ,LAO              ,19
201502   ,NAM              ,6
201607   ,MUS              ,162
201607   ,LIE              ,3
201905   ,PRK              ,586
201905   ,WSM              ,17
201606   ,BMU              ,44
201606   ,LCA              ,13
201901   ,ARE              ,210
201901   ,BRB              ,14
201501   ,UKR              ,13
201806   ,NRU              ,4
201807   ,COK              ,2
201904   ,LSO              ,4
201505   ,MAC              ,1
201803   ,COK              ,2
202004   ,SAU              ,401
202003   ,SAU              ,510
201611   ,BHR              ,248
201611   ,LVA              ,272
201511   ,USA              ,20608
201904   ,TKM              ,46
201707   ,DJI              ,53
202005   ,ALB              ,57
202005   ,SVK              ,68
201704   ,DMA              ,17
202003   ,MWI              ,22
202002   ,CHN              ,3738
201903   ,EUR              ,3075
201606   ,                 ,194122
201706   ,HUN              ,326
201706   ,ISL              ,54
201701   ,FRA              ,2738
201701   ,URY              ,212
201701   ,YEM              ,1427
201701   ,LUX              ,79
201702   ,AFR              ,1102
201702   ,PSE              ,815
201702   ,TCD              ,82
201701   ,CAF              ,86
201610   ,EUR              ,4687
201511   ,WST              ,366
201703   ,GAB              ,23
201703   ,KGZ              ,154
201703   ,CZE              ,307
201603   ,QAT              ,286
201610   ,LUX              ,189
201610   ,UZB              ,74
201510   ,USA              ,21453
201510   ,BRA              ,808
201608   ,ZWE              ,201
201608   ,TTO              ,45
201608   ,SLE              ,41
201702   ,WAF              ,19
201602   ,CAN              ,1907
201603   ,KHM              ,150
201609   ,NPL              ,179
201509   ,PAK              ,951
201511   ,TWN              ,389
201612   ,CHN              ,3279
201701   ,SHN              ,1
201607   ,JOR              ,481
201612   ,COL              ,1269
201512   ,PHL              ,417
201705   ,WSM              ,21
201603   ,DZA              ,390
201510   ,MAR              ,305
201601   ,OMN              ,135
201601   ,JOR              ,616
201512   ,CYP              ,265
201607   ,RWA              ,190
201711   ,NZL              ,394
201711   ,BMU              ,30
201709   ,SWE              ,568
201805   ,GNQ              ,14
201710   ,HRV              ,274
201710   ,MEA              ,32
201505   ,EUR              ,3368
201502   ,ARG              ,240
201507   ,BHR              ,188
201505   ,PSE              ,469
201508   ,ISR              ,1338
201601   ,MDA              ,222
201503   ,SGP              ,445
201604   ,DZA              ,348
201503   ,HTI              ,84
201604   ,TWN              ,325
201507   ,MDG              ,20
201801   ,ECU              ,347
201801   ,SVK              ,111
201712   ,GBR              ,3535
201807   ,MEX              ,1205
201807   ,DJI              ,31
201807   ,DOM              ,86
201807   ,SLE              ,22
201807   ,MDG              ,22
201802   ,GTM              ,170
201802   ,ZMB              ,31
201501   ,KAZ              ,6
201604   ,MOZ              ,124
201506   ,RWA              ,107
201507   ,LVA              ,176
201504   ,MNG              ,47
201502   ,CYP              ,109
201504   ,SUR              ,15
201507   ,NPL              ,280
201605   ,DJI              ,26
201908   ,CAN              ,1464
201908   ,MCO              ,49
201908   ,SVK              ,33
201908   ,BRB              ,51
201908   ,ETH              ,83
201808   ,KOR              ,1050
201908   ,UGA              ,88
201808   ,GBR              ,3527
201906   ,AGO              ,52
201906   ,HRV              ,112
201906   ,TWN              ,138
201803   ,IRL              ,812
201803   ,MYS              ,298
201803   ,GIN              ,59
201906   ,SUR              ,13
201502   ,PGS              ,15
202001   ,DEU              ,1637
202001   ,RWA              ,31
201803   ,LSO              ,19
201512   ,LAO              ,21
201810   ,DZA              ,183
201810   ,AGO              ,71
201603   ,TMP              ,29
201511   ,HKG              ,25
201504   ,MMR              ,117
201712   ,BEL              ,953
201903   ,UKR              ,1725
201903   ,ETH              ,430
201903   ,MMR              ,99
201505   ,BHS              ,37
201601   ,GEO              ,2
201809   ,IRN              ,1480
201712   ,KEN              ,279
201712   ,MLT              ,96
201712   ,MDA              ,251
201905   ,MNG              ,29
201910   ,IDN              ,624
201910   ,CIV              ,28
201809   ,LKA              ,144
201809   ,HTI              ,40
201512   ,LBR              ,45
201808   ,ISR              ,1362
201808   ,DNK              ,323
201808   ,BRN              ,24
201902   ,TUR              ,1588
201902   ,VNM              ,403
201904   ,LTU              ,126
201904   ,SSD              ,75
201904   ,KNA              ,8
201904   ,CRI              ,26
201911   ,JPN              ,972
201911   ,MRT              ,14
201907   ,KOR              ,1089
201907   ,BHS              ,33
201501   ,ITA              ,16
202002   ,SGP              ,211
202002   ,MMR              ,65
202002   ,COD              ,27
201811   ,MRT              ,44
201811   ,PRY              ,73
201811   ,SDN              ,89
201811   ,GAB              ,51
201912   ,TCD              ,26
201912   ,EGY              ,359
201912   ,MCO              ,34
201812   ,THA              ,149
201812   ,TGO              ,51
201712   ,VCT              ,17
201712   ,GRD              ,8
201607   ,CAF              ,73
201607   ,VUT              ,7
201909   ,GUY              ,28
201909   ,SWE              ,284
201909   ,DZA              ,162
201909   ,BHS              ,293
201901   ,BRN              ,6
201901   ,TON              ,30
201812   ,BEN              ,4
201504   ,TON              ,3
202004   ,FSM              ,2
201901   ,ABW              ,2
201902   ,AIA              ,1
201911   ,VUT              ,3
201901   ,GNB              ,1
201805   ,CRB              ,2
202004   ,MKD              ,53
202004   ,MLI              ,131
202004   ,GAB              ,12
201904   ,IRN              ,679
201904   ,IRQ              ,384
201707   ,SRB              ,431
201707   ,MDV              ,623
201607   ,USA              ,26392
201708   ,AUT              ,277
201704   ,HRV              ,264
201704   ,SRB              ,461
201704   ,CHN              ,3431
202003   ,HRV              ,141
202003   ,IRQ              ,448
202003   ,MNG              ,25
201708   ,KGZ              ,73
201606   ,GBR              ,6100
201701   ,JOR              ,692
201701   ,CUB              ,684
201701   ,LVA              ,215
201702   ,PRK              ,813
201702   ,CHN              ,2532
201602   ,NOR              ,283
201701   ,LCA              ,20
201611   ,NRU              ,19
201610   ,SWE              ,784
201603   ,IRL              ,492
201609   ,ITA              ,1789
201610   ,PRY              ,166
201610   ,PAK              ,1647
201610   ,MNG              ,42
201608   ,BRB              ,9
201608   ,CHL              ,399
201608   ,HTI              ,137
201608   ,GIN              ,80
201608   ,ZMB              ,85
201608   ,MEA              ,33
201607   ,AFG              ,1076
202005   ,HKG              ,2
201609   ,ABW              ,9
201601   ,COL              ,811
201612   ,FJI              ,42
201705   ,COG              ,67
201512   ,YEM              ,1502
201601   ,MDV              ,673
201601   ,GMB              ,34
201512   ,ISR              ,1788
201603   ,PER              ,323
201711   ,AFR              ,1192
201711   ,AZE              ,499
201711   ,PER              ,362
201709   ,ABW              ,4
201709   ,AFR              ,874
201805   ,PRK              ,1822
201805   ,DNK              ,377
201805   ,ECU              ,197
201805   ,SYR              ,1607
201711   ,DMA              ,25
201710   ,GTM              ,120
201710   ,HTI              ,59
201710   ,TMP              ,14
201507   ,CAN              ,2252
201505   ,CIV              ,52
201503   ,LTU              ,336
201505   ,QAT              ,313
201507   ,TWN              ,138
201505   ,HTI              ,107
201603   ,KGZ              ,95
201602   ,NGA              ,415
201506   ,NGA              ,505
201604   ,MCO              ,117
201801   ,RUS              ,3709
201801   ,HTI              ,157
201801   ,BEN              ,31
201807   ,GHA              ,140
201807   ,FJI              ,66
201802   ,IND              ,950
201802   ,OMN              ,255
201802   ,FJI              ,57
201505   ,DNK              ,294
201603   ,GTM              ,133
201505   ,HUN              ,179
201504   ,UGA              ,82
201505   ,LTU              ,378
201508   ,AZE              ,199
201604   ,GNB              ,1
201603   ,SLB              ,11
201506   ,CZE              ,243
201601   ,MLI              ,195
201508   ,TJK              ,78
201506   ,WAF              ,8
201908   ,HRV              ,112
201906   ,SAU              ,640
201906   ,MDA              ,228
201906   ,EGY              ,455
201906   ,PGS              ,65
201803   ,PAN              ,217
201803   ,NAM              ,35
201906   ,COK              ,4
201804   ,ARE              ,319
201804   ,IRL              ,529
201804   ,ERI              ,32
201804   ,ETH              ,281
201804   ,NGA              ,524
201508   ,MOZ              ,85
202001   ,BHS              ,28
201506   ,LCA              ,26
201810   ,TUR              ,3149
201810   ,EST              ,91
201810   ,THA              ,217
201810   ,SUR              ,4
201510   ,DMA              ,4
201810   ,STP              ,1
201806   ,MMR              ,178
201712   ,QAT              ,375
201801   ,ATG              ,10
201502   ,GMB              ,11
201910   ,ARG              ,237
201909   ,USA              ,14279
201910   ,BFA              ,47
201808   ,ESP              ,1027
201808   ,BLZ              ,33
201808   ,SWE              ,331
201512   ,BTN              ,11
201507   ,CYM              ,41
201901   ,POL              ,677
201904   ,POL              ,464
201911   ,KEN              ,136
201907   ,BGD              ,252
201907   ,CUB              ,240
201907   ,TGO              ,16
201907   ,VCT              ,25
202006   ,SAS              ,4
202002   ,JOR              ,240
202003   ,TMP              ,17
202003   ,BDI              ,17
201908   ,TMP              ,24
201811   ,ARG              ,654
201811   ,PLW              ,25
201811   ,AGO              ,93
201811   ,CPV              ,8
201812   ,WST              ,197
201812   ,MOZ              ,40
201712   ,PGS              ,21
201712   ,CRI              ,9
201606   ,EAF              ,8
201805   ,VUT              ,6
201606   ,ERI              ,148
201901   ,ESP              ,881
201903   ,MUS              ,50
202002   ,DMA              ,14
201912   ,BTN              ,8
201807   ,SAF              ,5
201907   ,ASA              ,2
201502   ,VUT              ,3
202004   ,CYP              ,50
202004   ,GHA              ,80
201511   ,ARG              ,456
201511   ,MEX              ,1100
201707   ,THA              ,233
201706   ,QAT              ,2442
201707   ,NIC              ,135
201607   ,ISR              ,1723
202003   ,UZB              ,38
201604   ,CYP              ,282
201606   ,CUB              ,530
201706   ,BFA              ,86
201701   ,CHE              ,1190
201602   ,MEX              ,1715
201702   ,GRC              ,1506
201702   ,HUN              ,309
201702   ,UGA              ,176
201702   ,NAM              ,53
201701   ,KNA              ,17
201602   ,EST              ,96
201702   ,LBR              ,56
201602   ,TUR              ,5183
201602   ,NLD              ,543
201701   ,DJI              ,37
201610   ,ARE              ,412
201603   ,BRA              ,1358
201610   ,PAN              ,196
201610   ,BTN              ,37
201510   ,HRV              ,455
201608   ,SOM              ,270
201608   ,LUX              ,50
201604   ,JOR              ,521
201705   ,MMR              ,199
201703   ,KIR              ,7
201703   ,LIE              ,7
201905   ,MDV              ,414
201609   ,PSE              ,779
201509   ,KOR              ,908
201610   ,PLW              ,8
201709   ,ATG              ,103
201509   ,NGA              ,495
201701   ,LBR              ,87
201701   ,MDG              ,42
201612   ,TUN              ,929
201612   ,NGA              ,670
201612   ,MLT              ,164
201612   ,MEA              ,82
201705   ,TKM              ,41
201705   ,IRL              ,466
201705   ,BRB              ,47
201705   ,SMR              ,11
201511   ,MDV              ,704
201701   ,SMR              ,1
201706   ,LIE              ,3
201701   ,NRU              ,5
201512   ,NPL              ,148
201711   ,CIV              ,89
201709   ,BRA              ,976
201709   ,ISL              ,80
201709   ,NPL              ,123
201709   ,PRY              ,73
201805   ,AUS              ,1806
201805   ,ZAF              ,142
201805   ,BOL              ,255
201805   ,VEN              ,873
201805   ,TKM              ,50
201805   ,MLT              ,49
201711   ,TTO              ,26
202006   ,JOR              ,24
201710   ,RUS              ,4738
201505   ,CHE              ,627
201505   ,TUN              ,335
201604   ,LUX              ,113
201512   ,PNG              ,64
201503   ,QAT              ,250
201509   ,HND              ,237
201506   ,DNK              ,250
201506   ,KEN              ,311
201511   ,KGZ              ,111
201504   ,PRK              ,255
201505   ,NGA              ,594
201801   ,BLZ              ,22
201801   ,FRA              ,2454
201801   ,GNQ              ,28
201801   ,SUR              ,13
201807   ,UGA              ,149
201802   ,FRA              ,1932
201802   ,EUR              ,3671
201802   ,TUN              ,322
201512   ,QAT              ,313
201505   ,SWE              ,441
201807   ,SWZ              ,6
201506   ,AND              ,23
201603   ,AGO              ,130
201505   ,FJI              ,36
201503   ,UGA              ,131
201505   ,VCT              ,28
201505   ,BEN              ,13
201908   ,MDV              ,334
201908   ,PAK              ,965
201908   ,HND              ,102
201908   ,LAO              ,22
201908   ,PRY              ,77
201808   ,EUR              ,2212
201803   ,POL              ,1144
201803   ,DOM              ,123
201803   ,SOM              ,148
201906   ,BHS              ,45
201804   ,RUS              ,5656
201804   ,FIN              ,281
201509   ,ALB              ,139
202001   ,ESP              ,695
202001   ,GMB              ,60
201502   ,TWN              ,33
201604   ,GNQ              ,23
201601   ,NPL              ,163
201810   ,ZWE              ,149
201809   ,PRT              ,236
201810   ,DNK              ,314
201810   ,TWN              ,209
201810   ,LSO              ,7
201605   ,GUY              ,54
201903   ,MYS              ,243
201903   ,AGO              ,57
201903   ,BDI              ,30
201903   ,GRD              ,20
201503   ,GRD              ,15
201502   ,NER              ,50
201806   ,BRA              ,823
201806   ,DMA              ,25
201806   ,LVA              ,309
201806   ,ISL              ,41
201806   ,NOR              ,294
201806   ,MDG              ,38
201712   ,HRV              ,393
201712   ,ZWE              ,172
201910   ,ESP              ,1237
201910   ,SUR              ,6
201809   ,KHM              ,191
201809   ,NLD              ,383
201809   ,SEN              ,35
201808   ,HRV              ,183
201808   ,HTI              ,78
201808   ,ZWE              ,459
201904   ,SAS              ,24
201904   ,TCD              ,49
201911   ,BOL              ,940
201911   ,PER              ,284
201911   ,GIN              ,58
201911   ,ECU              ,97
201911   ,PNG              ,25
201907   ,GBR              ,4282
201907   ,SYR              ,674
201907   ,VAT              ,169
201907   ,PAN              ,64
201907   ,CIV              ,24
201907   ,UZB              ,51
201907   ,RWA              ,45
202006   ,PGS              ,1
201511   ,LBR              ,47
201901   ,BRA              ,840
202002   ,BLR              ,256
202002   ,CIV              ,18
201502   ,BLZ              ,10
201806   ,MEA              ,14
201811   ,MAR              ,232
201811   ,TGO              ,42
201811   ,CAF              ,24
201912   ,OMN              ,102
201812   ,UGA              ,73
201812   ,TZA              ,41
201510   ,CYM              ,24
201607   ,MRT              ,172
201607   ,MNG              ,140
201905   ,COG              ,48
201905   ,QAT              ,218
201909   ,IRL              ,594
201909   ,MDG              ,55
201911   ,PLW              ,3
201805   ,COM              ,9
201901   ,PAN              ,191
201501   ,BOL              ,3
201812   ,LSO              ,7
201909   ,TON              ,14
201511   ,CPV              ,4
201804   ,GNQ              ,12
201812   ,SYC              ,10
201806   ,MHL              ,5
201909   ,SAF              ,4
201712   ,CRB              ,12
202003   ,AIA              ,1
201812   ,GEO              ,2
201901   ,ASA              ,2
202001   ,CRB              ,3
202001   ,BTN              ,1
201907   ,TUV              ,5
201902   ,GNB              ,1
201812   ,AIA              ,5
201502   ,GNB              ,1
201912   ,AIA              ,1
202004   ,MMR              ,74
202003   ,YEM              ,116
201611   ,LUX              ,121
201610   ,GBR              ,4476
201610   ,KOR              ,1185
201706   ,GRC              ,1441
201707   ,MRT              ,69
201707   ,ARG              ,572
201708   ,MLI              ,150
201708   ,NGA              ,540
202005   ,DZA              ,85
202005   ,LBN              ,185
202005   ,SAU              ,316
201704   ,KWT              ,457
201704   ,IRQ              ,1580
201704   ,DNK              ,359
201704   ,MRT              ,54
202003   ,OMN              ,53
202003   ,CZE              ,179
202002   ,CAN              ,1660
201706   ,UGA              ,213
201706   ,ESP              ,1919
201706   ,GRD              ,21
201701   ,SAU              ,1726
201701   ,SLE              ,26
201701   ,WSM              ,24
201701   ,NER              ,101
201702   ,NPL              ,164
201702   ,FJI              ,27
202005   ,NRU              ,1
201905   ,VAT              ,136
201703   ,BGR              ,702
201703   ,MDA              ,345
201703   ,TKM              ,82
201703   ,CRI              ,57
201703   ,BMU              ,27
201603   ,AUS              ,3132
201603   ,TUR              ,5568
201610   ,IND              ,1060
201610   ,NER              ,160
201510   ,EUR              ,3788
201608   ,COL              ,1671
201608   ,PER              ,528
201608   ,CUB              ,592
201608   ,CRB              ,5
201608   ,SRB              ,418
201608   ,PRY              ,201
201607   ,CHE              ,619
201612   ,EGY              ,2934
201611   ,TMP              ,6
201609   ,JOR              ,735
201609   ,ARE              ,289
201510   ,ARG              ,470
201609   ,ASA              ,8
201511   ,BTN              ,21
201612   ,JAM              ,146
201705   ,HKG              ,28
201606   ,DNK              ,487
201509   ,SGP              ,289
201601   ,AFR              ,859
201601   ,ESP              ,1633
201708   ,GEO              ,1
201602   ,DOM              ,116
201602   ,MLT              ,25
201601   ,SDN              ,307
201709   ,PRT              ,371
201709   ,ECU              ,292
201709   ,AGO              ,121
201805   ,LBN              ,413
201709   ,WST              ,343
201710   ,ERI              ,20
201710   ,THA              ,216
201507   ,GRC              ,3700
201507   ,IND              ,1527
201508   ,PSE              ,722
201512   ,MAR              ,416
201506   ,NLD              ,597
201505   ,RUS              ,2951
201503   ,UKR              ,2900
201510   ,DZA              ,234
201508   ,BGR              ,433
201605   ,CUB              ,669
201601   ,GHA              ,182
201601   ,PER              ,258
201503   ,NER              ,112
201511   ,NGA              ,464
201603   ,NGA              ,435
201509   ,PER              ,289
201709   ,BWA              ,19
201801   ,                 ,165010
201801   ,CAN              ,2110
201801   ,COL              ,762
201801   ,LVA              ,180
201711   ,BHS              ,16
201807   ,ISR              ,1800
201807   ,SWE              ,370
201807   ,WSM              ,21
201802   ,WST              ,247
201507   ,JOR              ,598
201509   ,CRI              ,22
201504   ,NER              ,52
201503   ,URY              ,153
201505   ,SOM              ,226
201502   ,PRY              ,17
201503   ,PER              ,340
201503   ,SVK              ,71
201601   ,DOM              ,57
201503   ,NAM              ,72
201908   ,                 ,102753
201908   ,EST              ,54
201908   ,SYC              ,11
201908   ,ISL              ,60
201906   ,KWT              ,116
201906   ,MEA              ,9
201906   ,NRU              ,1
201803   ,TZA              ,87
201803   ,SYR              ,2165
201803   ,SDN              ,250
201803   ,LCA              ,15
201906   ,TTO              ,18
201804   ,BOL              ,311
201804   ,CIV              ,75
201510   ,CRI              ,25
201502   ,FJI              ,18
202001   ,EGY              ,395
202001   ,LVA              ,70
202001   ,MDG              ,10
202001   ,ZAF              ,100
201804   ,PLW              ,5
201506   ,CMR              ,62
201810   ,PAN              ,173
201810   ,LAO              ,18
201903   ,RWA              ,58
201902   ,IND              ,836
201806   ,AFG              ,1165
201910   ,TMP              ,5
201910   ,DOM              ,40
201809   ,VNM              ,295
201809   ,CYP              ,160
201809   ,HUN              ,331
201510   ,TUV              ,4
201808   ,DOM              ,65
201808   ,BEL              ,395
201808   ,CAS              ,2
201808   ,KGZ              ,118
201710   ,KIR              ,7
201902   ,BHS              ,35
201902   ,KHM              ,63
201904   ,BGD              ,211
201911   ,MYS              ,205
201911   ,CAN              ,1362
201911   ,CHL              ,372
201811   ,JPN              ,1056
201911   ,KNA              ,25
201907   ,PER              ,393
201510   ,WAF              ,5
201701   ,SCN              ,1
202002   ,EGY              ,440
202002   ,GBR              ,3541
201908   ,MRT              ,11
201912   ,SUR              ,27
201502   ,AIA              ,3
201812   ,JOR              ,236
201809   ,MEA              ,27
201605   ,LAM              ,4
201607   ,CYM              ,16
201909   ,FRA              ,1469
201909   ,ABW              ,4
201909   ,OMN              ,40
201606   ,COM              ,3
201901   ,OMN              ,84
201901   ,HTI              ,28
202002   ,SAS              ,23
201812   ,BLZ              ,10
201607   ,SWZ              ,6
201909   ,AGO              ,93
201606   ,ASA              ,6
201908   ,ATG              ,6
202006   ,SOM              ,3
202006   ,BEN              ,2
201904   ,ASA              ,8
201709   ,EAF              ,3
201503   ,SLB              ,8
201712   ,GNB              ,2
201805   ,KIR              ,1
201502   ,LAO              ,1
201501   ,GTM              ,1
201909   ,NRU              ,1
201501   ,NAM              ,1
201711   ,GNB              ,2
201910   ,WLF              ,1
202003   ,USA              ,13508
201611   ,EGY              ,2099
201707   ,EUR              ,3767
201707   ,DNK              ,266
201707   ,IRQ              ,1668
201707   ,KEN              ,289
201708   ,EUR              ,2251
201708   ,MYS              ,312
201706   ,AUS              ,2561
202005   ,KNA              ,12
202005   ,BLZ              ,11
201704   ,MEX              ,1703
201704   ,ITA              ,2035
201704   ,COG              ,64
201704   ,QAT              ,428
202003   ,PER              ,552
201708   ,BGR              ,529
201708   ,BMU              ,12
201706   ,JAM              ,128
201606   ,NOR              ,491
201701   ,SVK              ,131
201702   ,LAM              ,3
201702   ,PNG              ,29
201905   ,THA              ,223
201703   ,SWE              ,759
201703   ,NER              ,97
201703   ,TTO              ,45
201610   ,GHA              ,198
201608   ,CZE              ,367
201508   ,NZL              ,441
201608   ,BFA              ,52
201608   ,CMR              ,129
201602   ,ARE              ,308
201708   ,NMR              ,22
201603   ,DNK              ,362
201609   ,LBR              ,116
201509   ,IRQ              ,1083
201610   ,NRU              ,21
201510   ,IRN              ,1945
201509   ,MYS              ,510
201510   ,BGR              ,582
201601   ,WST              ,204
201612   ,ETH              ,141
201512   ,TUR              ,4997
201612   ,KNA              ,11
201705   ,HUN              ,353
201705   ,ZAF              ,190
201705   ,PNG              ,36
201705   ,GMB              ,53
201604   ,AFR              ,1000
201603   ,KEN              ,296
201703   ,SYC              ,10
201603   ,ISR              ,1483
201702   ,VUT              ,3
201601   ,GRC              ,1242
201607   ,VAT              ,298
201711   ,HUN              ,324
201711   ,THA              ,180
201710   ,USA              ,22063
201709   ,VEN              ,1301
201709   ,ISR              ,1390
201709   ,KGZ              ,147
201603   ,PSE              ,606
201709   ,ZMB              ,41
201710   ,BEN              ,35
201507   ,CHN              ,3120
201601   ,SWE              ,740
201502   ,ISR              ,418
201505   ,MEX              ,935
201507   ,PAK              ,1247
201502   ,IRQ              ,483
201506   ,URY              ,114
201504   ,BGR              ,390
201603   ,CMR              ,101
201507   ,CZE              ,281
201511   ,LBN              ,480
201502   ,SOM              ,86
201601   ,UGA              ,117
201801   ,AUS              ,1595
201801   ,KHM              ,156
201801   ,ETH              ,395
201801   ,FJI              ,47
201801   ,VCT              ,15
201602   ,SOM              ,310
201807   ,UKR              ,2617
201807   ,HRV              ,283
201802   ,RUS              ,4374
201802   ,URY              ,152
201802   ,SVK              ,228
201601   ,ALB              ,114
201507   ,GTM              ,125
201507   ,NIC              ,70
201504   ,LBR              ,63
201508   ,MEA              ,63
201510   ,ZMB              ,44
201502   ,TKM              ,10
201509   ,QAT              ,227
201908   ,DNK              ,408
201908   ,EUR              ,1580
201908   ,BOL              ,169
201908   ,ARG              ,276
201908   ,MNG              ,26
201906   ,ITA              ,1117
201804   ,JPN              ,1094
201804   ,BRN              ,20
201804   ,ECU              ,384
201804   ,MLI              ,201
201804   ,HND              ,157
201804   ,NAM              ,25
201503   ,EST              ,112
202001   ,CHE              ,543
201803   ,SLB              ,6
201507   ,TGO              ,55
201804   ,PNG              ,50
201810   ,FRA              ,1893
201810   ,YEM              ,243
201810   ,URY              ,85
201506   ,ZMB              ,33
201903   ,SAU              ,506
201903   ,RUS              ,3164
201903   ,BLR              ,208
201903   ,LKA              ,115
201805   ,GIN              ,51
201602   ,MRT              ,80
201504   ,LCA              ,22
201601   ,FJI              ,22
201605   ,TMP              ,10
201712   ,GRC              ,1251
201801   ,KIR              ,14
201910   ,SYR              ,2220
201910   ,IND              ,695
201809   ,BHR              ,84
201809   ,SWZ              ,9
201603   ,ERI              ,23
201808   ,CHN              ,2538
201808   ,VNM              ,248
201605   ,KNA              ,7
201506   ,WSM              ,6
201504   ,FSM              ,6
201902   ,KNA              ,36
201902   ,ARM              ,199
201902   ,MUS              ,75
201902   ,PER              ,293
201902   ,YEM              ,218
201902   ,BHR              ,30
201902   ,ARE              ,254
201902   ,BTN              ,12
201904   ,AGO              ,70
201904   ,AUT              ,134
201904   ,MKD              ,339
201904   ,BTN              ,18
201911   ,TON              ,7
201802   ,SLB              ,14
201907   ,SRB              ,147
201905   ,FJI              ,55
202003   ,GRD              ,1
201809   ,EST              ,111
