MonthYear,Actor1CountryCode,EventsMentions45up
201611   ,NOR              ,25
201611   ,IRQ              ,160
201704   ,AZE              ,38
201704   ,DEU              ,259
201604   ,IRQ              ,107
201703   ,BRA              ,149
201703   ,LBY              ,30
201610   ,TUR              ,331
201610   ,SDN              ,20
201708   ,AFR              ,34
201705   ,USA              ,2559
201708   ,MDA              ,26
201703   ,QAT              ,10
201603   ,MEX              ,72
201609   ,JPN              ,82
201609   ,EGY              ,78
201706   ,SEA              ,8
201609   ,COG              ,12
201612   ,AFR              ,79
201701   ,KGZ              ,20
201703   ,SEA              ,9
201704   ,SAF              ,1
201705   ,JAM              ,27
201602   ,JPN              ,54
201705   ,OMN              ,9
201602   ,PRT              ,9
201512   ,ESP              ,55
201703   ,NAM              ,1
201701   ,NAM              ,2
201709   ,IRQ              ,138
201710   ,KAZ              ,7
201710   ,MHL              ,1
201803   ,LTU              ,14
201711   ,CHE              ,42
201607   ,LVA              ,9
201802   ,BWA              ,5
201801   ,GBR              ,435
201801   ,BEL              ,48
201801   ,SRB              ,113
201801   ,PRT              ,15
201711   ,HND              ,12
201805   ,BFA              ,6
201802   ,WAF              ,3
201711   ,SAS              ,1
201507   ,AUS              ,346
201507   ,JAM              ,4
201512   ,IRQ              ,94
201503   ,ALB              ,11
201601   ,UKR              ,26
201604   ,SWE              ,61
201505   ,OMN              ,4
201508   ,KAZ              ,3
201507   ,NLD              ,41
201505   ,YEM              ,122
201505   ,TWN              ,10
201806   ,FJI              ,3
201806   ,JPN              ,57
201504   ,SYR              ,73
201507   ,VAT              ,21
201603   ,NLD              ,51
201503   ,MLT              ,2
201504   ,KOR              ,43
202001   ,CHL              ,3
202001   ,CAN              ,109
201907   ,FRA              ,78
201907   ,AFG              ,49
201507   ,SEN              ,7
201603   ,JOR              ,45
201604   ,BTN              ,13
201605   ,KWT              ,39
201908   ,SEA              ,3
201908   ,SEN              ,2
201901   ,PER              ,8
201608   ,JAM              ,2
201508   ,SAU              ,49
201602   ,KIR              ,4
201507   ,TUN              ,47
201605   ,ETH              ,4
201911   ,VAT              ,8
201911   ,CHN              ,104
201911   ,AUS              ,42
201511   ,MCO              ,13
201512   ,NRU              ,2
201811   ,BRA              ,24
201811   ,VNM              ,12
201808   ,SOM              ,11
201910   ,SOM              ,3
201905   ,NAM              ,3
201811   ,HND              ,18
201911   ,GHA              ,2
201810   ,ETH              ,13
201910   ,LCA              ,2
201607   ,SYR              ,244
201607   ,GHA              ,2
201606   ,URY              ,27
201607   ,HND              ,37
201909   ,THA              ,13
201806   ,CYP              ,23
201806   ,MDA              ,16
201902   ,SYR              ,45
201902   ,SSD              ,3
201908   ,NER              ,1
201908   ,BHS              ,1
201908   ,PAN              ,4
201903   ,TGO              ,2
201912   ,SAS              ,1
201810   ,KAZ              ,23
201810   ,QAT              ,7
201810   ,LUX              ,11
201809   ,NOR              ,21
202002   ,COL              ,2
202002   ,UGA              ,4
201506   ,ISL              ,2
201502   ,NPL              ,1
201912   ,DZA              ,10
201902   ,GRD              ,6
201911   ,KGZ              ,1
201902   ,SGP              ,3
201509   ,LSO              ,2
201511   ,ZWE              ,8
201810   ,SOM              ,13
201907   ,SOM              ,7
201504   ,ERI              ,3
201809   ,CZE              ,11
201906   ,GTM              ,6
201503   ,GIN              ,7
201812   ,BHS              ,3
201506   ,DJI              ,1
201502   ,SSD              ,1
201904   ,MLT              ,3
201808   ,WSM              ,2
201902   ,ETH              ,1
201911   ,BRB              ,1
201502   ,LVA              ,1
201901   ,BHR              ,2
201901   ,GAB              ,4
201804   ,MNG              ,1
201505   ,NMR              ,1
201603   ,AZE              ,1
202001   ,FJI              ,1
201903   ,KHM              ,1
201909   ,COD              ,1
201501   ,AFR              ,1
201503   ,COG              ,2
201512   ,TZA              ,2
201607   ,ASA              ,9
202005   ,PRK              ,9
202004   ,GRC              ,8
202005   ,STP              ,2
202004   ,HTI              ,2
201702   ,CUB              ,61
201702   ,WST              ,62
201707   ,ALB              ,147
201611   ,CHL              ,63
201611   ,WSM              ,1
201704   ,ARM              ,72
201704   ,BOL              ,100
201704   ,RUS              ,698
201704   ,PRT              ,32
201703   ,OMN              ,7
201610   ,LBY              ,48
201610   ,TGO              ,15
201610   ,CMR              ,10
201702   ,LAO              ,3
201701   ,MDV              ,50
201701   ,BMU              ,4
201708   ,PSE              ,36
201706   ,COD              ,7
201706   ,JOR              ,53
201703   ,LTU              ,22
201609   ,SWE              ,42
201609   ,KIR              ,3
201609   ,BGR              ,80
201511   ,HTI              ,4
201612   ,FIN              ,39
201612   ,PER              ,58
201509   ,CAN              ,162
201512   ,DEU              ,104
201705   ,FIN              ,25
201705   ,PAK              ,39
201707   ,HKG              ,1
201612   ,TMP              ,1
201702   ,LCA              ,1
201512   ,SGP              ,8
201709   ,AUS              ,117
201709   ,VAT              ,45
201709   ,HRV              ,22
201709   ,UGA              ,8
201609   ,WSM              ,1
201710   ,JOR              ,41
201710   ,PHL              ,42
201710   ,SEN              ,5
201710   ,TCD              ,8
201802   ,LBN              ,51
201802   ,AFR              ,70
201803   ,MLI              ,5
201709   ,RWA              ,6
201801   ,URY              ,24
201804   ,                 ,9306
201804   ,BEL              ,35
201805   ,USA              ,1923
201801   ,PRY              ,8
201712   ,CAN              ,107
201804   ,NER              ,4
201805   ,COD              ,4
201706   ,CYM              ,1
201601   ,BEL              ,39
201503   ,PAN              ,24
201511   ,SWE              ,44
201803   ,HTI              ,5
201503   ,ISL              ,17
201602   ,DZA              ,18
201601   ,BHS              ,2
201511   ,UKR              ,34
201510   ,MCO              ,19
201509   ,NLD              ,22
201907   ,JPN              ,58
201807   ,PSE              ,26
201908   ,BGR              ,7
201908   ,JPN              ,69
201908   ,COL              ,8
201505   ,DOM              ,8
201912   ,IDN              ,12
201901   ,JPN              ,42
201911   ,AZE              ,3
201910   ,ITA              ,48
201910   ,SRB              ,15
201906   ,PRY              ,5
201906   ,MEX              ,97
201507   ,VNM              ,17
201909   ,JOR              ,39
201909   ,CHN              ,106
201905   ,ZAF              ,9
201910   ,MLT              ,3
201904   ,DNK              ,18
201607   ,MYS              ,16
202003   ,VNM              ,9
202002   ,RUS              ,99
201806   ,BHR              ,9
201806   ,AUT              ,75
201710   ,MOZ              ,1
201902   ,LBY              ,10
201807   ,MDV              ,27
201807   ,RWA              ,6
201604   ,ISL              ,8
201908   ,KHM              ,5
201812   ,BRA              ,15
201903   ,SWE              ,21
201903   ,MKD              ,43
201807   ,BEN              ,3
201810   ,KOR              ,68
201801   ,BFA              ,2
201607   ,TCD              ,3
202002   ,WAF              ,4
201802   ,LCA              ,1
201606   ,MRT              ,7
201909   ,MCO              ,3
201810   ,LKA              ,19
201810   ,VNM              ,34
201901   ,SLV              ,1
201506   ,TZA              ,3
201810   ,KNA              ,1
201902   ,PNG              ,1
201809   ,BEL              ,38
201911   ,SGP              ,2
201511   ,GRD              ,1
201905   ,ECU              ,14
201811   ,GTM              ,5
201803   ,RWA              ,1
201808   ,MLT              ,11
201912   ,PSE              ,15
201808   ,BDI              ,2
201606   ,DJI              ,1
201503   ,PNG              ,1
202001   ,PRY              ,1
201605   ,VCT              ,4
201907   ,ZAF              ,1
202004   ,AFR              ,21
202003   ,BWA              ,4
202004   ,KAZ              ,5
201707   ,SWE              ,35
201608   ,PAN              ,39
201608   ,PSE              ,34
201611   ,GBR              ,320
201703   ,ZAF              ,11
201610   ,BMU              ,1
201701   ,CAN              ,164
201701   ,LKA              ,18
201708   ,GRC              ,73
201708   ,COD              ,3
201708   ,SRB              ,37
201706   ,KWT              ,28
201706   ,ECU              ,38
201706   ,LBY              ,69
201706   ,SLV              ,11
201610   ,ZAF              ,5
201510   ,GRC              ,77
201609   ,ALB              ,91
201512   ,                 ,8324
201612   ,DEU              ,287
201612   ,SEA              ,11
201708   ,GAB              ,1
201701   ,KOR              ,62
201706   ,HKG              ,2
201609   ,MRT              ,2
201612   ,NAM              ,1
201705   ,KEN              ,26
201610   ,KHM              ,4
201601   ,KEN              ,15
201704   ,SYC              ,2
201702   ,TTO              ,2
201706   ,MRT              ,4
201509   ,NZL              ,23
201709   ,THA              ,14
201803   ,AGO              ,4
201711   ,AUS              ,76
201704   ,LSO              ,1
201802   ,DZA              ,18
201802   ,UKR              ,83
201803   ,COG              ,6
201803   ,CHE              ,32
201803   ,MDV              ,45
201801   ,DNK              ,37
201711   ,SSD              ,7
201711   ,ETH              ,10
201804   ,IND              ,31
201804   ,VEN              ,80
201805   ,MAR              ,40
201805   ,ARE              ,22
201504   ,BEL              ,31
201701   ,TON              ,1
201506   ,VAT              ,39
201602   ,HND              ,19
201605   ,IRQ              ,168
201511   ,PER              ,16
201602   ,EGY              ,41
201502   ,TUR              ,39
201601   ,VEN              ,50
201511   ,HUN              ,28
201506   ,ISR              ,111
201603   ,NZL              ,13
201603   ,COL              ,84
201604   ,EGY              ,128
201806   ,TGO              ,8
201601   ,ECU              ,17
201505   ,MWI              ,1
201510   ,JPN              ,48
201510   ,POL              ,30
201507   ,KEN              ,33
201803   ,TCD              ,8
201712   ,SSD              ,10
201901   ,AUS              ,44
201901   ,DEU              ,95
201510   ,AFG              ,86
201907   ,EGY              ,43
201907   ,SDN              ,20
201503   ,CAF              ,4
201601   ,BLR              ,11
201508   ,QAT              ,14
201908   ,FIN              ,9
201908   ,IRQ              ,12
201908   ,PRK              ,30
201912   ,BEL              ,19
201812   ,KOR              ,28
201901   ,MUS              ,1
201901   ,MCO              ,1
201505   ,ECU              ,8
201605   ,COG              ,8
201503   ,BGR              ,10
201505   ,PGS              ,10
201503   ,VAT              ,10
201811   ,GEO              ,1
201811   ,GRC              ,61
201811   ,HTI              ,6
201906   ,GBR              ,707
201906   ,UKR              ,46
201808   ,IRQ              ,42
201909   ,ISL              ,1
201604   ,BLR              ,11
201509   ,GHA              ,3
201508   ,ECU              ,25
201601   ,BRB              ,2
201507   ,CYP              ,5
201902   ,MKD              ,81
201908   ,MLT              ,3
201807   ,NGA              ,11
201710   ,SVK              ,8
201908   ,ARE              ,4
201909   ,ARE              ,10
201903   ,FRA              ,110
201903   ,CHE              ,14
202002   ,ITA              ,82
202002   ,KWT              ,2
202002   ,SAU              ,8
201810   ,AUT              ,10
201810   ,CHE              ,27
202001   ,PER              ,3
201606   ,MKD              ,95
201606   ,SGP              ,15
201506   ,KWT              ,18
201901   ,LVA              ,4
201912   ,AFG              ,22
201901   ,NPL              ,4
201909   ,TWN              ,1
201507   ,KAZ              ,5
201604   ,PGS              ,8
201710   ,MDG              ,2
201810   ,COL              ,18
201809   ,EGY              ,67
201910   ,LVA              ,6
201509   ,BWA              ,2
201806   ,LKA              ,2
201511   ,LSO              ,3
201506   ,BHS              ,3
201507   ,NAM              ,1
201912   ,DNK              ,5
202001   ,CRI              ,1
202001   ,PGS              ,1
201511   ,TMP              ,1
201809   ,SLV              ,4
201504   ,VCT              ,1
201909   ,ZMB              ,1
201812   ,SAS              ,2
202004   ,KNA              ,3
202004   ,KWT              ,1
202005   ,LSO              ,1
201702   ,NZL              ,20
201608   ,                 ,12904
201608   ,PRT              ,21
201608   ,IDN              ,37
201611   ,ARG              ,77
201611   ,MDV              ,39
201704   ,SYR              ,432
201704   ,SWE              ,123
201704   ,BHR              ,10
201704   ,SVK              ,11
201704   ,COD              ,10
202005   ,OMN              ,1
202005   ,RWA              ,1
201703   ,DZA              ,33
201703   ,ZWE              ,13
201610   ,BGD              ,47
201701   ,PRY              ,36
201708   ,LBN              ,57
201708   ,SAS              ,6
201609   ,DEU              ,213
201708   ,TTO              ,1
201701   ,NPL              ,6
201705   ,ECU              ,67
201705   ,WST              ,68
201605   ,GBR              ,379
201610   ,BRN              ,5
201602   ,IDN              ,21
201603   ,CZE              ,23
201601   ,CUB              ,45
201609   ,MOZ              ,2
201709   ,CAF              ,17
201709   ,MCO              ,6
201710   ,MEX              ,47
201710   ,ARM              ,68
201803   ,                 ,10803
201803   ,MKD              ,191
201803   ,ARM              ,61
201803   ,MMR              ,31
201802   ,SLV              ,6
201802   ,MAR              ,37
201801   ,SDN              ,37
201711   ,KEN              ,19
201711   ,ITA              ,69
201712   ,ITA              ,76
201802   ,DOM              ,7
201801   ,ZMB              ,4
201712   ,ESP              ,97
201502   ,PRK              ,7
201510   ,HUN              ,68
201507   ,JPN              ,96
201508   ,SLE              ,5
201508   ,AUS              ,320
201601   ,AUS              ,229
201504   ,UKR              ,58
201506   ,LIE              ,1
201507   ,MEX              ,78
201507   ,UKR              ,104
201806   ,EGY              ,49
201803   ,OMN              ,11
201508   ,NPL              ,8
201712   ,ETH              ,12
201901   ,PRT              ,6
201901   ,SGP              ,7
201509   ,LAO              ,4
201605   ,BMU              ,1
202001   ,PSE              ,20
202001   ,IRN              ,222
201907   ,ITA              ,53
201511   ,JOR              ,53
201603   ,LVA              ,3
201807   ,CHN              ,121
201807   ,YEM              ,56
201503   ,HND              ,4
201505   ,ARM              ,15
201605   ,IRL              ,20
201604   ,SGP              ,13
201901   ,QAT              ,5
201507   ,IRL              ,27
201605   ,COD              ,9
201605   ,BHS              ,2
201509   ,BHR              ,4
201502   ,BHS              ,1
201911   ,CUB              ,26
201804   ,ZMB              ,10
201601   ,NER              ,4
201808   ,YEM              ,73
201808   ,TUN              ,16
201911   ,HUN              ,5
201512   ,AZE              ,6
201904   ,DZA              ,15
201604   ,MUS              ,8
201607   ,NER              ,13
202006   ,MLT              ,1
201909   ,SGP              ,8
201806   ,HND              ,12
201902   ,USA              ,1236
201812   ,GMB              ,2
201812   ,BOL              ,10
201504   ,AGO              ,2
201905   ,ARG              ,2
201903   ,COL              ,7
201807   ,HTI              ,11
201810   ,NOR              ,19
201809   ,FRA              ,102
201606   ,BGD              ,74
201606   ,DZA              ,15
201906   ,COL              ,9
201906   ,ECU              ,3
201911   ,QAT              ,4
201606   ,EST              ,6
201506   ,NAM              ,2
201808   ,MOZ              ,1
201809   ,CHE              ,32
201809   ,EUR              ,210
201809   ,IRQ              ,47
201812   ,MLI              ,1
201508   ,BHR              ,3
202002   ,TGO              ,2
201603   ,GHA              ,1
201606   ,MCO              ,8
201510   ,HND              ,3
201812   ,CAF              ,2
201812   ,KNA              ,1
201812   ,LTU              ,1
201509   ,BRN              ,1
201502   ,HND              ,1
201912   ,TKM              ,1
201808   ,PNG              ,2
201912   ,PAN              ,6
201912   ,VEN              ,8
201908   ,DZA              ,1
201903   ,VUT              ,1
201902   ,DJI              ,1
202003   ,RWA              ,1
202003   ,BEL              ,23
201702   ,JOR              ,40
201707   ,EST              ,19
201707   ,BGD              ,16
201707   ,MAR              ,37
201707   ,ZWE              ,13
201608   ,MUS              ,11
201608   ,MDA              ,23
201611   ,IND              ,31
201611   ,FIN              ,28
201611   ,SDN              ,23
201611   ,EST              ,7
201511   ,FRA              ,289
201511   ,                 ,8058
201704   ,MKD              ,175
201704   ,AUS              ,181
201704   ,NGA              ,33
201704   ,FIN              ,29
201611   ,ZWE              ,9
201703   ,AFG              ,71
201703   ,WAF              ,2
201610   ,LBR              ,9
201610   ,GIN              ,9
201708   ,AFG              ,84
201706   ,URY              ,92
201609   ,POL              ,61
201609   ,YEM              ,30
201609   ,AFR              ,56
201609   ,SEN              ,5
201609   ,BRN              ,1
201612   ,IRQ              ,108
201612   ,PHL              ,51
201705   ,SYR              ,202
201705   ,POL              ,65
201705   ,COD              ,5
201705   ,GHA              ,8
201609   ,MUS              ,2
201602   ,FRA              ,129
201608   ,TGO              ,7
201608   ,TJK              ,2
201711   ,KOR              ,65
201802   ,DNK              ,21
201801   ,TTO              ,4
201804   ,EUR              ,306
201804   ,CZE              ,10
201805   ,GTM              ,15
201805   ,MKD              ,164
201805   ,BEL              ,58
201805   ,PNG              ,2
201712   ,JAM              ,4
201710   ,DNK              ,26
201803   ,IDN              ,24
201712   ,KGZ              ,25
201805   ,MDA              ,6
201509   ,GRC              ,97
201505   ,BRA              ,28
201512   ,KWT              ,12
201503   ,CHN              ,134
201805   ,RWA              ,3
201510   ,TCD              ,4
201802   ,UZB              ,4
201602   ,KOR              ,52
201507   ,WST              ,26
201805   ,NAM              ,2
202006   ,BGR              ,2
202006   ,SAU              ,1
201605   ,CHE              ,55
201805   ,TTO              ,2
201905   ,PAK              ,20
201710   ,HND              ,1
202001   ,LBY              ,20
202001   ,MKD              ,15
202001   ,SEA              ,1
201907   ,IDN              ,12
201605   ,ARE              ,20
201908   ,FRA              ,103
201505   ,ZAF              ,7
201912   ,LBN              ,34
201901   ,MYS              ,4
201507   ,DOM              ,2
201911   ,EUR              ,118
201811   ,EST              ,1
201808   ,IRL              ,101
201808   ,PSE              ,33
201509   ,MDA              ,6
201909   ,FIN              ,23
201502   ,GTM              ,3
201512   ,MCO              ,8
201904   ,ARE              ,13
201607   ,TZA              ,5
201806   ,PRY              ,1
201506   ,KAZ              ,3
201807   ,NZL              ,15
201812   ,SRB              ,21
201905   ,UZB              ,1
201711   ,LBR              ,2
201504   ,SEN              ,1
201504   ,GTM              ,4
201912   ,MDA              ,11
201509   ,LBR              ,7
201603   ,WST              ,20
201810   ,PER              ,19
201809   ,ISR              ,123
202002   ,HTI              ,5
201907   ,NPL              ,3
201903   ,AZE              ,12
201506   ,NPL              ,5
201504   ,LKA              ,7
201904   ,ALB              ,12
201904   ,ZAF              ,7
201502   ,VNM              ,1
201906   ,CUB              ,22
201606   ,GIN              ,5
201506   ,ERI              ,3
201503   ,MNG              ,2
202002   ,LVA              ,3
201809   ,COL              ,24
201810   ,CAF              ,1
201902   ,DZA              ,13
201602   ,GAB              ,1
201508   ,TUN              ,5
201603   ,BTN              ,2
202006   ,SLV              ,2
201911   ,AIA              ,1
201503   ,HUN              ,5
201605   ,CIV              ,2
201503   ,ZWE              ,4
201512   ,URY              ,3
201911   ,BDI              ,1
201812   ,ARM              ,2
201806   ,NER              ,3
201511   ,TTO              ,1
201510   ,OMN              ,2
202004   ,DZA              ,2
202003   ,MOZ              ,1
202003   ,LBN              ,5
201905   ,ARM              ,5
202004   ,NMR              ,1
201903   ,SVK              ,3
201604   ,CYM              ,1
202005   ,ETH              ,3
202005   ,ESP              ,28
201702   ,SAU              ,57
201708   ,CHN              ,141
201611   ,ESP              ,117
201611   ,PAK              ,72
201704   ,URY              ,105
201704   ,LTU              ,18
201703   ,PRK              ,112
201610   ,HND              ,44
201701   ,BEL              ,66
201708   ,CZE              ,8
201708   ,VAT              ,13
201609   ,ZAF              ,15
201609   ,KHM              ,30
201610   ,SEA              ,10
201612   ,AZE              ,24
201612   ,CZE              ,14
201708   ,PGS              ,1
201701   ,MCO              ,9
201608   ,SLV              ,15
201706   ,CIV              ,2
201701   ,TGO              ,13
201612   ,SLV              ,7
201701   ,GRD              ,2
201703   ,MLI              ,8
201609   ,GNQ              ,2
201612   ,BMU              ,1
201709   ,LBN              ,35
201709   ,ZAF              ,7
201710   ,                 ,11347
201710   ,ESP              ,393
201710   ,KGZ              ,28
201802   ,ITA              ,89
201802   ,HUN              ,27
201802   ,TWN              ,3
201804   ,AFR              ,34
201804   ,MUS              ,1
201712   ,SAU              ,77
201801   ,OMN              ,8
201712   ,OMN              ,7
201505   ,JPN              ,93
201505   ,JOR              ,50
201508   ,SGP              ,14
201507   ,PSE              ,60
201506   ,PAK              ,49
201510   ,AFR              ,45
201512   ,TUN              ,29
201604   ,ARG              ,77
201507   ,ITA              ,57
201806   ,KOR              ,63
201604   ,PAK              ,37
201501   ,USA              ,22
201508   ,AFG              ,62
201508   ,PAK              ,31
201505   ,VNM              ,29
201508   ,AFR              ,45
201608   ,BWA              ,1
201901   ,PAK              ,10
201901   ,LTU              ,5
201511   ,CRI              ,13
201603   ,HTI              ,9
201505   ,BRN              ,1
201508   ,ISL              ,4
201605   ,LTU              ,25
201907   ,CAN              ,74
201907   ,LBY              ,14
201907   ,ESP              ,16
201506   ,MKD              ,45
201508   ,SLB              ,2
201908   ,VAT              ,2
201509   ,SEN              ,4
201505   ,PRT              ,16
201712   ,SVK              ,5
201504   ,GAB              ,1
201910   ,MDA              ,7
201601   ,MCO              ,17
201811   ,LKA              ,22
201603   ,MMR              ,15
201808   ,UKR              ,107
201808   ,FIN              ,22
201602   ,SLE              ,4
201909   ,AFG              ,90
201909   ,AFR              ,66
201909   ,YEM              ,21
201502   ,LBY              ,17
201604   ,EST              ,5
201511   ,KWT              ,10
202001   ,HRV              ,2
201904   ,DOM              ,2
201607   ,CYP              ,26
201607   ,SRB              ,52
201806   ,CHL              ,17
201503   ,MOZ              ,3
201506   ,ARM              ,22
201902   ,NZL              ,7
201807   ,CUB              ,9
201807   ,ERI              ,30
201807   ,ISL              ,3
201812   ,ISR              ,90
201508   ,NLD              ,14
201912   ,ISL              ,1
201509   ,ETH              ,5
201810   ,NER              ,1
202001   ,MRT              ,1
201606   ,MDA              ,22
201907   ,JAM              ,4
201912   ,BGD              ,3
201903   ,SYC              ,3
201506   ,LVA              ,2
201507   ,NMR              ,11
201906   ,ATG              ,1
201906   ,IND              ,17
202001   ,NIC              ,3
201606   ,OMN              ,5
201909   ,LBR              ,1
201810   ,BGR              ,39
201907   ,COL              ,2
201901   ,KAZ              ,6
201809   ,WST              ,37
201910   ,TON              ,1
201910   ,ZMB              ,1
201502   ,MYS              ,2
201905   ,MOZ              ,1
201812   ,LCA              ,3
201810   ,ABW              ,1
202001   ,GHA              ,9
201509   ,GRD              ,1
201807   ,MRT              ,2
201512   ,EAF              ,1
201809   ,COK              ,1
201907   ,TON              ,1
201903   ,FJI              ,2
201604   ,AND              ,1
202003   ,ALB              ,2
202005   ,EUR              ,77
202005   ,AUS              ,59
202003   ,EGY              ,21
202004   ,SRB              ,3
202004   ,CHL              ,5
202005   ,DOM              ,2
201702   ,KHM              ,19
201702   ,DEU              ,301
201508   ,EUR              ,146
201704   ,UKR              ,123
201604   ,VNM              ,8
201610   ,JAM              ,11
201701   ,SLV              ,17
201706   ,SRB              ,47
201706   ,FRA              ,254
201706   ,ARE              ,68
201706   ,DNK              ,22
201706   ,IDN              ,32
201511   ,VEN              ,30
201609   ,CUB              ,77
201609   ,HND              ,33
201609   ,NER              ,16
201609   ,BDI              ,5
201510   ,JOR              ,31
201612   ,NZL              ,34
201612   ,EST              ,8
201509   ,DEU              ,197
201707   ,ISL              ,8
201610   ,GMB              ,8
201705   ,NLD              ,28
201705   ,LBY              ,53
201701   ,ETH              ,4
201511   ,CUB              ,24
201709   ,DOM              ,15
201709   ,NER              ,1
201710   ,BEL              ,57
201802   ,IRQ              ,69
201711   ,GUY              ,10
201804   ,DEU              ,183
201805   ,VNM              ,3
201805   ,CHL              ,26
201711   ,COK              ,3
201512   ,CUB              ,23
201602   ,CUB              ,80
201502   ,JPN              ,15
201605   ,NOR              ,25
201510   ,ALB              ,7
201505   ,IND              ,44
201605   ,VEN              ,98
201504   ,IDN              ,100
201505   ,NPL              ,55
201502   ,MDG              ,1
201601   ,PAN              ,20
201510   ,CMR              ,5
201505   ,NZL              ,43
201709   ,BLZ              ,3
201901   ,MEX              ,83
201504   ,DNK              ,36
201905   ,BEL              ,25
202001   ,USA              ,813
202001   ,RUS              ,130
201511   ,OMN              ,4
201508   ,LBY              ,33
201908   ,EGY              ,25
201908   ,KGZ              ,8
201908   ,VEN              ,13
201506   ,BGD              ,33
201912   ,GRC              ,28
202006   ,LBN              ,1
201712   ,GEO              ,1
201605   ,GRD              ,2
201605   ,TGO              ,13
201911   ,SSD              ,3
201911   ,SWE              ,19
201911   ,ALB              ,12
201811   ,MDV              ,43
201811   ,MEX              ,87
201811   ,AFG              ,79
201811   ,IDN              ,30
201906   ,ETH              ,15
201911   ,ARE              ,5
201910   ,COG              ,3
201504   ,IRL              ,15
201607   ,NLD              ,27
201607   ,HUN              ,43
201806   ,MLI              ,8
201807   ,PRY              ,7
201504   ,PRY              ,3
201812   ,CYP              ,13
201812   ,GRC              ,34
201903   ,ARE              ,16
201810   ,PRK              ,28
202001   ,UGA              ,2
202002   ,NZL              ,10
201912   ,KWT              ,12
201903   ,LBY              ,10
201606   ,GUY              ,7
202002   ,PAK              ,6
201503   ,COD              ,4
201810   ,FJI              ,18
201810   ,MEX              ,91
201909   ,BHR              ,1
201508   ,MLT              ,4
201908   ,CHL              ,6
201906   ,BTN              ,1
201909   ,KWT              ,4
201812   ,UZB              ,1
201510   ,MDG              ,2
201605   ,BWA              ,2
201504   ,GIN              ,4
201907   ,COD              ,3
201903   ,PHL              ,3
201904   ,BOL              ,3
201503   ,NRU              ,2
201607   ,DJI              ,1
201912   ,WAF              ,1
201510   ,LTU              ,2
201511   ,BHS              ,1
201501   ,HND              ,1
201602   ,PGS              ,1
201906   ,LBR              ,1
201904   ,KGZ              ,1
201905   ,USA              ,1609
202005   ,MDA              ,5
201905   ,CHN              ,142
202004   ,MDA              ,5
201702   ,ARE              ,17
201702   ,KGZ              ,26
201702   ,ITA              ,101
201702   ,FIN              ,18
201707   ,BEL              ,71
201707   ,CAF              ,16
201611   ,USA              ,2223
201611   ,VAT              ,21
201611   ,PSE              ,43
201611   ,JAM              ,1
201704   ,ECU              ,59
201704   ,GRC              ,77
201704   ,CMR              ,7
201703   ,ISL              ,11
201610   ,SOM              ,36
201610   ,AFR              ,79
201610   ,SRB              ,57
201610   ,NIC              ,35
201701   ,EUR              ,250
201701   ,ARM              ,40
201706   ,KGZ              ,14
201706   ,FIN              ,43
201708   ,BGD              ,22
201708   ,TZA              ,5
201703   ,BLZ              ,2
201609   ,AUT              ,39
201707   ,GIN              ,2
201609   ,SOM              ,25
201612   ,ARG              ,66
201612   ,ISR              ,130
201612   ,MYS              ,19
201701   ,CMR              ,11
201706   ,ETH              ,12
201609   ,CMR              ,3
201606   ,TKM              ,4
201706   ,GHA              ,2
201704   ,TJK              ,1
201609   ,GIN              ,1
201701   ,MWI              ,1
201611   ,BMU              ,1
201705   ,NER              ,2
201709   ,MMR              ,118
201709   ,QAT              ,32
201710   ,JPN              ,49
201710   ,MCO              ,8
201803   ,PNG              ,2
201711   ,ESP              ,151
201802   ,PRK              ,55
201611   ,GMB              ,1
201801   ,PER              ,64
201711   ,VAT              ,29
201801   ,DOM              ,15
201804   ,CHL              ,11
201804   ,KEN              ,4
201805   ,MYS              ,31
201709   ,BMU              ,2
201712   ,SRB              ,48
201712   ,BGD              ,28
201803   ,GHA              ,5
201803   ,MWI              ,3
201805   ,BHR              ,19
201507   ,EGY              ,73
201505   ,GRC              ,96
201601   ,SYR              ,144
201604   ,HND              ,48
201605   ,ZMB              ,4
201801   ,TCD              ,8
201605   ,URY              ,27
201503   ,DNK              ,17
201506   ,GIN              ,2
201604   ,AZE              ,45
201511   ,DNK              ,19
201806   ,CUB              ,21
201504   ,ZMB              ,2
201508   ,DNK              ,11
201605   ,MDA              ,23
201510   ,UKR              ,33
201803   ,SLE              ,8
201604   ,MAR              ,60
201504   ,EGY              ,45
201508   ,NOR              ,30
201901   ,CZE              ,6
201901   ,ISR              ,65
201901   ,PSE              ,15
201512   ,NGA              ,34
201710   ,COG              ,1
201510   ,URY              ,4
201908   ,POL              ,40
201908   ,SOM              ,4
201508   ,ALB              ,3
201508   ,MDG              ,6
201604   ,TTO              ,1
201512   ,NMR              ,4
201911   ,JOR              ,18
201512   ,GUY              ,1
201910   ,TCD              ,1
201910   ,HTI              ,13
201808   ,SLV              ,8
201808   ,POL              ,44
201509   ,LVA              ,14
201505   ,MDV              ,31
201909   ,PRK              ,23
201507   ,CRB              ,1
201511   ,TKM              ,2
201507   ,SLE              ,4
201904   ,PSE              ,7
201606   ,PRY              ,64
201511   ,CYP              ,7
201806   ,IRN              ,60
201806   ,IRQ              ,37
201710   ,PAN              ,4
201902   ,MDV              ,20
201812   ,NZL              ,27
201905   ,SAU              ,30
201803   ,BWA              ,1
201807   ,WAF              ,6
202002   ,SWE              ,27
