MonthYear,EventRootCode,f0_,f1_                   ,f2_
201707   ,03           ,28 ,-47.481387512628466   ,-1.6957638397367307
201703   ,01           ,10 ,-0.29070889109344833  ,-0.029070889109345188
201701   ,04           ,78 ,-114.56422119252736   ,-1.4687720665708637
201702   ,02           ,13 ,-15.211067471678831   ,-1.1700821132060639
201704   ,13           ,7  ,-12.481847461871702   ,-1.7831210659816714
201708   ,07           ,4  ,-0.534754458445545    ,-0.13368861461138626
201610   ,04           ,253,-397.95297375893404   ,-1.5729366551736521
201708   ,16           ,4  ,-11.31313131313132    ,-2.82828282828283
201709   ,11           ,61 ,-217.825610290453     ,-3.5709116441057862
201801   ,13           ,2  ,-9.72766614696411     ,-4.8638330734820547
201503   ,05           ,29 ,25.89849140283815     ,0.89305142768407419
201601   ,07           ,4  ,7.53826699502962      ,1.8845667487574049
201809   ,11           ,12 ,-10.94901143182731    ,-0.9124176193189425
201808   ,03           ,7  ,-1.59455323956356     ,-0.22779331993765134
201606   ,11           ,15 ,-55.0398561288072     ,-3.66932374192048
201812   ,12           ,10 ,-8.4616885683391      ,-0.84616885683390985
201502   ,02           ,3  ,-3.0809788544733094   ,-1.0269929514911034
201904   ,04           ,90 ,-212.05633401913246   ,-2.3561814891014721
201702   ,16           ,4  ,-11.03264416505562    ,-2.758161041263905
201603   ,03           ,11 ,22.489960736538638    ,2.0445418851398767
201509   ,13           ,6  ,-19.544763548214782   ,-3.25746059136913
201602   ,06           ,2  ,5.7142858505249023    ,2.8571429252624512
201907   ,01           ,10 ,-19.485607525650259   ,-1.9485607525650261
201810   ,09           ,1  ,1.09756097560975      ,1.09756097560975
201907   ,02           ,15 ,2.9051303780618554    ,0.19367535853745665
202001   ,04           ,59 ,-110.67345994755715   ,-1.8758213550433414
201807   ,10           ,2  ,-16.16438356164382    ,-8.08219178082191
202005   ,06           ,2  ,-8.67810292633704     ,-4.33905146316852
201909   ,18           ,2  ,7.73790621361279      ,3.8689531068063951
202004   ,19           ,3  ,0.884955752212383     ,0.294985250737461
201803   ,09           ,4  ,-14.93775933609956    ,-3.73443983402489
201609   ,13           ,1  ,-9.3457943925234      ,-9.3457943925234
201608   ,08           ,13 ,-17.90686120090713    ,-1.3774508616082408
201708   ,08           ,7  ,-1.5856968223262493   ,-0.22652811747517851
201706   ,04           ,85 ,-15.859842657173568   ,-0.18658638420204202
201802   ,05           ,28 ,41.729101791218014    ,1.4903250639720715
201710   ,04           ,93 ,-94.34363445364248    ,-1.014447682297231
201507   ,09           ,1  ,-2.11640211640212     ,-2.11640211640212
201602   ,14           ,1  ,-8.64197530864197     ,-8.64197530864197
201711   ,08           ,11 ,-22.739645145110309   ,-2.0672404677373009
201603   ,05           ,18 ,-17.403783453450767   ,-0.96687685852504257
201511   ,07           ,10 ,-23.11401741572692    ,-2.3114017415726922
201811   ,11           ,11 ,-10.550875299187059   ,-0.95917048174427832
202001   ,05           ,45 ,-128.29830023099845   ,-2.851073338466632
201606   ,06           ,9  ,18.624814133937431    ,2.0694237926597148
202001   ,14           ,1  ,-3.67647058823529     ,-3.67647058823529
201701   ,02           ,21 ,-15.902698496668718   ,-0.75727135698422465
201612   ,13           ,3  ,-1.16740217711093     ,-0.38913405903697651
201705   ,05           ,57 ,23.113874210325797    ,0.40550656509343525
201701   ,14           ,4  ,-9.75378307398383     ,-2.4384457684959564
201602   ,09           ,6  ,-37.590976146330306   ,-6.2651626910550515
201802   ,03           ,19 ,-42.974084040740713   ,-2.2617938968810907
201602   ,12           ,5  ,-16.223303791690689   ,-3.2446607583381377
201705   ,14           ,5  ,-3.07323798317379     ,-0.614647596634758
201601   ,02           ,11 ,-30.120755184005169   ,-2.7382504712731977
201810   ,04           ,114,-107.37674880188143   ,-0.94190130527966154
201604   ,09           ,1  ,-7.26744186046513     ,-7.26744186046513
201806   ,09           ,1  ,1.99335548172758      ,1.99335548172758
201806   ,08           ,1  ,-6.22710622710623     ,-6.22710622710623
201611   ,06           ,1  ,-0.93348891481913     ,-0.93348891481913
201607   ,14           ,3  ,5.09337860780985      ,1.69779286926995
201804   ,18           ,1  ,2.89855072463768      ,2.89855072463768
202005   ,11           ,2  ,-2.80898876404496     ,-1.40449438202248
201510   ,09           ,3  ,-0.56980056980057392  ,-0.18993352326685792
201807   ,01           ,15 ,12.557126662412209    ,0.83714177749414775
201601   ,06           ,7  ,0.95563225604009938   ,0.13651889372001402
201509   ,08           ,3  ,-6.54385250379966     ,-2.18128416793322
201902   ,11           ,31 ,-89.435346341433345   ,-2.885011172304301
201908   ,07           ,7  ,2.0593608018860796    ,0.29419440026944
201702   ,04           ,68 ,-74.351758330942829   ,-1.0934082107491592
201707   ,13           ,6  ,-13.181120895791441   ,-2.1968534826319068
201505   ,01           ,17 ,-7.8081678828810306   ,-0.45930399311064884
201602   ,13           ,10 ,-43.927654296572456   ,-4.3927654296572465
201802   ,01           ,43 ,-152.31588972160671   ,-3.5422299935257389
201812   ,02           ,48 ,-41.126314743435785   ,-0.85679822382157877
201812   ,04           ,286,-486.48024871932569   ,-1.7009798906270128
201810   ,05           ,18 ,-6.21652684321534     ,-0.34536260240085215
202002   ,19           ,6  ,-16.974098061072631   ,-2.8290163435121047
201606   ,13           ,6  ,0.052631578947379909  ,0.0087719298245632817
201702   ,06           ,4  ,-9.89180834621332     ,-2.47295208655333
201612   ,08           ,12 ,11.445000319023009    ,0.95375002658525032
201508   ,11           ,7  ,-13.25006358426268    ,-1.8928662263232399
201602   ,03           ,40 ,46.251091635578454    ,1.1562772908894616
201505   ,06           ,12 ,2.91368040055154      ,0.24280670004596155
201504   ,09           ,6  ,6.6756015724642594    ,1.1126002620773765
201901   ,17           ,2  ,-8.69565217391304     ,-4.34782608695652
201901   ,09           ,1  ,-3.04347826086956     ,-3.04347826086956
201510   ,13           ,2  ,-9.70873786407768     ,-4.85436893203884
201705   ,19           ,12 ,-29.602962549045067   ,-2.4669135457537554
201805   ,08           ,5  ,-0.27355378834168986  ,-0.05471075766833744
201812   ,19           ,5  ,-42.098024460947059   ,-8.4196048921894118
201807   ,19           ,13 ,-58.854491231263715   ,-4.5272685562510544
201911   ,13           ,6  ,-35.178618334646728   ,-5.8631030557744559
201806   ,02           ,6  ,-3.3236338968527597   ,-0.55393898280879306
201810   ,16           ,1  ,-5.06912442396313     ,-5.06912442396313
201906   ,14           ,2  ,-2.4623926797839797   ,-1.2311963398919898
201512   ,10           ,3  ,-1.98237885462555     ,-0.66079295154185
202005   ,05           ,2  ,0.0                   ,0.0
201607   ,12           ,4  ,8.69434248200389      ,2.1735856205009725
201605   ,02           ,1  ,-10.6194690265487     ,-10.6194690265487
201605   ,10           ,1  ,-1.63551401869159     ,-1.63551401869159
201604   ,10           ,1  ,-3.44827586206897     ,-3.44827586206897
202004   ,05           ,5  ,-11.82943202381645    ,-2.36588640476329
201708   ,05           ,16 ,-19.551367140977732   ,-1.2219604463111085
201610   ,08           ,23 ,-17.799314718171857   ,-0.77388324861616775
201706   ,03           ,33 ,-8.18036777720613     ,-0.24788993264260989
201701   ,12           ,4  ,-15.290417421978979   ,-3.8226043554947449
201504   ,04           ,147,-179.18223659924894   ,-1.2189267795867269
201701   ,13           ,3  ,-19.926199261992629   ,-6.64206642066421
201711   ,19           ,7  ,-14.648312350183639   ,-2.0926160500262343
201710   ,06           ,4  ,6.2312469471774605    ,1.5578117367943651
201805   ,03           ,21 ,15.416775085457729    ,0.73413214692655837
201608   ,12           ,8  ,-7.9259491888515479   ,-0.99074364860644348
201604   ,14           ,8  ,-23.642762966547117   ,-2.95534537081839
201507   ,06           ,7  ,-1.6893838342782308   ,-0.24134054775403302
201912   ,07           ,10 ,21.86834688775685     ,2.1868346887756851
201908   ,03           ,31 ,-0.56711529157568652  ,-0.018294041663731997
201907   ,14           ,1  ,-1.43678160919541     ,-1.43678160919541
201710   ,12           ,9  ,-23.01526522035569    ,-2.5572516911506322
201809   ,10           ,4  ,-9.19066937119678     ,-2.2976673427991949
201611   ,04           ,117,-156.89539658944429   ,-1.3409862956362761
201701   ,01           ,31 ,-48.881639340193566   ,-1.5768270754901152
201511   ,16           ,7  ,-49.274075071624594   ,-7.0391535816606554
201608   ,07           ,6  ,-3.3850601776307778   ,-0.56417669627179634
201505   ,05           ,30 ,-43.422210488214795   ,-1.4474070162738266
201512   ,03           ,25 ,-24.714098232213949   ,-0.98856392928855819
201510   ,06           ,2  ,-1.88772975658221     ,-0.94386487829110521
201704   ,06           ,5  ,1.265721099535569     ,0.25314421990711378
201503   ,06           ,3  ,0.097430276458399856  ,0.032476758819466767
202002   ,12           ,9  ,-18.583919558045405   ,-2.0648799508939333
201711   ,07           ,1  ,1.82481751824818      ,1.82481751824818
201909   ,19           ,9  ,-45.989275877209096   ,-5.1099195419121219
202004   ,09           ,5  ,-15.91979394381022    ,-3.1839587887620437
201611   ,19           ,12 ,-17.142775983748813   ,-1.4285646653124007
201610   ,05           ,83 ,-85.775145341005413   ,-1.0334354860362098
201801   ,12           ,4  ,-5.11190573957308     ,-1.27797643489327
201805   ,02           ,13 ,-17.798830062031112   ,-1.3691407740023931
201802   ,11           ,9  ,-13.51584846816252    ,-1.5017609409069466
201711   ,10           ,3  ,-6.8541432320959412   ,-2.2847144106986468
202005   ,01           ,1  ,-6.05263157894737     ,-6.05263157894737
201905   ,12           ,8  ,-8.5498657936764815   ,-1.0687332242095595
202003   ,14           ,1  ,-1.87265917602996     ,-1.87265917602996
